dataset,arquitetura,estrategia_init,tipo_ruido,nivel_ruido,n_qubits,n_camadas,acuracia_treino,acuracia_teste,gap_treino_teste,tempo_segundos,custo_final,cm_tn,cm_fp,cm_fn,cm_tp,seed
iris,brickwork,fibonacci_spiral,depolarizante,0.01,4,2,0.45714285714285713,0.43333333333333335,0.02380952380952378,28.34844207763672,1.739386275937966,6,9,8,7,46
